0.251617 	7.04512 	0.5 	0.233644 	6.54188 	0 	-9.83402e+07 	-0.0217117 	-7.76281e-12 	2.36858e+08 	-7.46776e-09 	-2.92562e+07
0.150991 	7.048 	0.5 	0.140205 	6.54455 	0 	-9.83402e+07 	-0.0714191 	-2.21168e-09 	2.36858e+08 	-1.01766e-17 	-2.92562e+07
0.0503337 	7.04944 	0.5 	0.0467383 	6.54589 	0 	-9.83402e+07 	0.0349816 	-1.55256e-11 	2.36858e+08 	4.97851e-09 	-2.92562e+07
7.14879 	0.0510431 	0.5 	6.52011 	0.0465543 	0 	-9.70209e+07 	-0.0445118 	-1.1244e-09 	2.33491e+08 	1.87314e-18 	-2.85829e+07
7.14733 	0.153119 	0.5 	6.51878 	0.139653 	0 	-9.70209e+07 	0.0778292 	-2.24321e-09 	2.33491e+08 	-4.86221e-09 	-2.85829e+07
7.14442 	0.255163 	0.5 	6.51612 	0.232724 	0 	-9.70209e+07 	-0.074581 	-8.29851e-13 	2.33491e+08 	1.60554e-17 	-2.85829e+07
7.14004 	0.357156 	0.5 	6.51214 	0.325747 	0 	-9.70209e+07 	0.0978404 	-7.56949e-12 	2.33491e+08 	7.29331e-09 	-2.85829e+07
7.13422 	0.459076 	0.5 	6.50682 	0.418704 	0 	-9.70209e+07 	-0.180443 	-2.26872e-09 	2.33491e+08 	-4.86221e-09 	-2.85829e+07
7.12693 	0.560902 	0.5 	6.50018 	0.511575 	0 	-9.70209e+07 	0.115333 	1.13871e-09 	2.33491e+08 	-8.5838e-17 	-2.85829e+07
7.1182 	0.662614 	0.5 	6.49221 	0.604342 	0 	-9.70209e+07 	-0.049514 	-3.50477e-11 	2.33491e+08 	3.39058e-17 	-2.85829e+07
7.10801 	0.76419 	0.5 	6.48292 	0.696986 	0 	-9.70209e+07 	0.131706 	2.46784e-11 	2.33491e+08 	2.6706e-17 	-2.85829e+07
7.09637 	0.865611 	0.5 	6.47231 	0.789488 	0 	-9.70209e+07 	0.0308728 	-1.15468e-09 	2.33491e+08 	4.86221e-09 	-2.85829e+07
7.08329 	0.966855 	0.5 	6.46037 	0.881828 	0 	-9.70209e+07 	0.0404882 	1.11124e-09 	2.33491e+08 	-2.4311e-09 	-2.85829e+07
7.06876 	1.0679 	0.5 	6.44712 	0.973989 	0 	-9.70209e+07 	-0.0703575 	-2.07385e-11 	2.33491e+08 	-1.01147e-17 	-2.85829e+07
